ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2019,2019-05-19,09:00,5,Estádio Serra Dourada,Rodolpho Toski Marques,16347.0,50049.0,Goiás EC,Botafogo,Claudinei Oliveira,Eduardo Barroca,10.0,5.0,8750000.0,17750000.0,25.8,27.1,1.0,0.0,0.0,0.0,9.0,3.0,17.0,14.0,14.0,24.0,2.0,7.0,7.0,0.0,8.0,2.0,9.0,1.0
2019,2019-05-19,09:00,5,Arena da Baixada,Wagner do Nascimento Magalhães,19409.0,42372.0,Athletico-PR,Corinthians,Tiago Nunes,Fábio Carille,6.0,12.0,12200000.0,27650000.0,24.6,30.6,0.0,2.0,0.0,1.0,11.0,3.0,16.0,11.0,12.0,19.0,1.0,3.0,3.0,1.0,3.0,3.0,8.0,2.0
2019,2019-05-19,09:00,5,Estádio Beira-Rio,Rodrigo Carvalhaes de Miranda,27194.0,56000.0,Internacional,CSA,Odair Hellmann,Marcelo Cabo,9.0,17.0,25950000.0,9550000.0,29.2,29.7,2.0,0.0,1.0,0.0,4.0,3.0,11.0,10.0,11.0,15.0,5.0,6.0,4.0,1.0,8.0,5.0,4.0,5.0
2019,2019-05-20,12:00,5,Estádio São Januário,Ricardo Marques Ribeiro,13924.0,24584.0,Vasco da Gama,Avaí FC,Vanderlei Luxemburgo,Geninho,20.0,19.0,17250000.0,5050000.0,27.1,26.6,1.0,1.0,0.0,0.0,5.0,10.0,16.0,16.0,19.0,19.0,7.0,1.0,3.0,3.0,2.0,8.0,4.0,5.0
2019,2019-05-20,12:00,5,Estádio Governador Plácido Castelo,Igor Junior Benevenuto,17506.0,60326.0,Ceará SC,Grêmio,Enderson Moreira,Renato Gaúcho,14.0,18.0,9650000.0,31750000.0,28.6,26.5,2.0,1.0,2.0,1.0,2.0,7.0,15.0,15.0,16.0,16.0,4.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0
2019,2019-05-25,09:00,6,Estádio Nacional de Brasília Mané Garrincha,Paulo Roberto Alves Júnior,33143.0,60000.0,Botafogo,Palmeiras,Eduardo Barroca,Luiz Felipe Scolari,7.0,1.0,18800000.0,50000000.0,27.6,28.2,0.0,1.0,0.0,0.0,0.0,8.0,12.0,18.0,22.0,12.0,5.0,7.0,0.0,4.0,1.0,3.0,0.0,5.0
2019,2019-05-26,12:00,6,Arena do Grêmio,Rafael Traci,15540.0,60540.0,Grêmio,Atlético-MG,Renato Gaúcho,Rodrigo Santana,19.0,2.0,32300000.0,24700000.0,26.8,30.6,1.0,0.0,0.0,0.0,13.0,4.0,10.0,12.0,12.0,10.0,5.0,7.0,0.0,0.0,8.0,5.0,5.0,1.0
2019,2019-05-26,09:00,6,Estádio Urbano Caldeira,Rodolpho Toski Marques,12756.0,20120.0,Santos FC,Internacional,Jorge Sampaoli,Odair Hellmann,4.0,5.0,64000000.0,23450000.0,26.2,28.1,0.0,0.0,0.0,0.0,7.0,4.0,19.0,19.0,22.0,19.0,3.0,5.0,0.0,3.0,5.0,3.0,2.0,6.0
2019,2019-05-26,09:00,6,Estádio Jornalista Mário Filho,Daniel Nobre Bins,52667.0,78838.0,Flamengo,Athletico-PR,Abel Braga,Tiago Nunes,9.0,10.0,50600000.0,14800000.0,27.9,25.6,3.0,2.0,1.0,0.0,9.0,2.0,14.0,20.0,20.0,16.0,3.0,1.0,2.0,0.0,4.0,5.0,5.0,2.0
2019,2019-05-27,12:00,6,Estádio Governador Plácido Castelo,Anderson Daronco,28148.0,60326.0,Fortaleza,Vasco da Gama,Rogério Ceni,Vanderlei Luxemburgo,14.0,20.0,8100000.0,10050000.0,27.9,25.7,1.0,1.0,0.0,0.0,2.0,5.0,8.0,12.0,12.0,8.0,0.0,1.0,0.0,0.0,2.0,1.0,8.0,10.0
2019,2019-05-27,12:00,6,Neo Química Arena,Flavio Rodrigues de Souza,39670.0,49205.0,Corinthians,São Paulo,Fábio Carille,Cuca,8.0,3.0,39650000.0,37000000.0,29.5,27.1,1.0,0.0,1.0,0.0,3.0,4.0,10.0,15.0,17.0,11.0,1.0,3.0,1.0,2.0,5.0,1.0,5.0,4.0
2019,2019-05-27,12:00,6,Estádio Raimundo Sampaio,Dewson Fernando Freitas da Silva,18039.0,18628.0,Cruzeiro,Chapecoense,Mano Menezes,Ney Franco,15.0,16.0,27250000.0,12800000.0,32.9,28.5,1.0,2.0,0.0,0.0,8.0,2.0,13.0,11.0,11.0,14.0,3.0,2.0,1.0,0.0,4.0,5.0,9.0,3.0
2019,2019-05-27,12:00,6,Arena Fonte Nova,Igor Junior Benevenuto,21969.0,55000.0,EC Bahia,Fluminense,Roger Machado,Fernando Diniz,11.0,13.0,15500000.0,16450000.0,27.1,24.6,3.0,2.0,2.0,1.0,3.0,3.0,8.0,10.0,12.0,8.0,3.0,3.0,0.0,2.0,6.0,5.0,1.0,4.0
2019,2019-05-28,01:00,6,Estádio Aderbal Ramos da Silva,Rodrigo Carvalhaes de Miranda,5543.0,17800.0,Avaí FC,Ceará SC,Geninho,Enderson Moreira,17.0,12.0,5050000.0,9500000.0,26.7,29.1,1.0,2.0,1.0,0.0,3.0,0.0,22.0,15.0,16.0,24.0,2.0,4.0,2.0,1.0,5.0,4.0,6.0,4.0
2019,2019-05-28,01:00,6,Estádio Rei Pelé,Edina Alves Batista,9168.0,20000.0,CSA,Goiás EC,Marcelo Cabo,Claudinei Oliveira,18.0,6.0,9450000.0,10050000.0,29.4,26.5,1.0,0.0,0.0,0.0,3.0,9.0,18.0,10.0,10.0,19.0,5.0,3.0,1.0,0.0,4.0,5.0,4.0,5.0
2019,2019-06-01,09:00,7,Estádio Olímpico Nilton Santos,Rodrigo D,37658.0,46931.0,Flamengo,Fortaleza,Marcelo Salles,Rogério Ceni,6.0,14.0,63250000.0,8050000.0,28.0,28.4,2.0,0.0,1.0,0.0,8.0,2.0,12.0,4.0,5.0,13.0,5.0,9.0,1.0,1.0,7.0,3.0,3.0,1.0
2019,2019-06-02,12:00,7,Estádio Governador Roberto Santos,Dewson Fernando Freitas da Silva,26930.0,31000.0,EC Bahia,Grêmio,Roger Machado,Renato Gaúcho,8.0,18.0,15050000.0,22300000.0,28.2,25.2,1.0,0.0,0.0,0.0,10.0,4.0,8.0,9.0,14.0,8.0,1.0,2.0,0.0,5.0,3.0,1.0,5.0,2.0
2019,2019-06-02,04:00,7,Estádio Olímpico Nilton Santos,Vinicius Gonçalves Dias Araujo,19503.0,46931.0,Botafogo,Vasco da Gama,Eduardo Barroca,Vanderlei Luxemburgo,11.0,20.0,19650000.0,11850000.0,28.1,26.1,1.0,0.0,0.0,0.0,4.0,9.0,15.0,15.0,16.0,16.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0
2019,2019-06-02,09:00,7,Estádio Governador Plácido Castelo,Ricardo Marques Ribeiro,50809.0,60326.0,Ceará SC,Santos FC,Enderson Moreira,Jorge Sampaoli,9.0,5.0,8950000.0,26400000.0,29.0,27.7,0.0,1.0,0.0,0.0,2.0,0.0,14.0,22.0,24.0,14.0,3.0,5.0,0.0,2.0,5.0,4.0,8.0,6.0
2019,2019-06-02,09:00,7,Estádio Municipal Paulo Machado de Carvalho,Braulio da Silva Machado,8517.0,37500.0,São Paulo,Cruzeiro,Cuca,Mano Menezes,4.0,16.0,33500000.0,25000000.0,27.7,32.3,1.0,1.0,1.0,0.0,5.0,9.0,12.0,10.0,14.0,12.0,3.0,4.0,0.0,4.0,5.0,4.0,2.0,5.0
2019,2019-06-02,09:00,7,Arena da Baixada,Wagner Reway,12548.0,42372.0,Athletico-PR,Fluminense,Tiago Nunes,Fernando Diniz,12.0,15.0,17050000.0,28950000.0,27.7,24.8,3.0,0.0,2.0,0.0,6.0,4.0,15.0,15.0,15.0,16.0,5.0,11.0,1.0,0.0,5.0,0.0,4.0,0.0
2019,2019-06-03,12:00,7,Arena Condá,Rodolpho Toski Marques,10615.0,22600.0,Chapecoense,Palmeiras,Ney Franco,Luiz Felipe Scolari,13.0,1.0,12800000.0,49750000.0,28.1,28.8,1.0,2.0,1.0,2.0,3.0,5.0,16.0,16.0,16.0,17.0,5.0,4.0,1.0,0.0,5.0,7.0,7.0,5.0
2019,2019-06-03,12:00,7,Estádio Raimundo Sampaio,Diego Pombo Lopez,14116.0,23018.0,Atlético-MG,CSA,Rodrigo Santana,Marcelo Cabo,2.0,17.0,29400000.0,8500000.0,29.9,28.5,4.0,0.0,2.0,0.0,11.0,2.0,3.0,9.0,9.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,13.0,5.0
2019,2019-06-03,12:00,7,Estádio Beira-Rio,Rodrigo Nunes de Sá,21596.0,56000.0,Internacional,Avaí FC,Odair Hellmann,Geninho,7.0,19.0,25150000.0,4350000.0,29.4,26.2,2.0,0.0,0.0,0.0,5.0,7.0,8.0,12.0,13.0,12.0,0.0,4.0,4.0,1.0,6.0,1.0,2.0,3.0
2019,2019-06-08,01:30,8,Estádio São Januário,Héber Lopes,11046.0,24584.0,Vasco da Gama,Internacional,Vanderlei Luxemburgo,Odair Hellmann,20.0,6.0,15700000.0,23400000.0,25.1,27.9,2.0,1.0,2.0,0.0,0.0,10.0,13.0,16.0,20.0,13.0,4.0,1.0,0.0,4.0,3.0,5.0,2.0,7.0
2019,2019-06-08,09:30,8,Allianz Parque,Rodrigo D,37086.0,43600.0,Palmeiras,Athletico-PR,Luiz Felipe Scolari,Tiago Nunes,1.0,10.0,46950000.0,17550000.0,29.9,27.0,1.0,0.0,0.0,0.0,7.0,7.0,15.0,27.0,28.0,17.0,2.0,4.0,2.0,1.0,5.0,2.0,10.0,0.0
2019,2019-06-09,12:00,8,Estádio Francisco Stédile,Savio Pereira Sampaio,14429.0,18190.0,Grêmio,Fortaleza,Renato Gaúcho,Rogério Ceni,18.0,14.0,25750000.0,8100000.0,28.4,29.5,1.0,0.0,0.0,0.0,10.0,1.0,7.0,8.0,8.0,9.0,2.0,4.0,2.0,0.0,5.0,2.0,7.0,1.0
2019,2019-06-09,12:00,8,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,21370.0,57483.0,Cruzeiro,Corinthians,Mano Menezes,Fábio Carille,15.0,3.0,26000000.0,18150000.0,30.5,29.7,0.0,0.0,0.0,0.0,11.0,5.0,7.0,9.0,10.0,8.0,5.0,7.0,1.0,1.0,5.0,1.0,6.0,1.0
2019,2019-06-09,12:30,8,Estádio Governador Plácido Castelo,Thiago Duarte Peixoto,15566.0,60326.0,Ceará SC,EC Bahia,Enderson Moreira,Roger Machado,11.0,7.0,9300000.0,15050000.0,28.9,28.3,0.0,0.0,0.0,0.0,9.0,1.0,12.0,10.0,12.0,14.0,1.0,5.0,2.0,2.0,5.0,1.0,10.0,6.0
2019,2019-06-09,02:00,8,Estádio Aderbal Ramos da Silva,Caio Max Augusto Vieira,8084.0,17800.0,Avaí FC,São Paulo,Geninho,Cuca,19.0,9.0,5500000.0,35500000.0,26.0,27.4,0.0,0.0,0.0,0.0,4.0,10.0,17.0,18.0,19.0,17.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,7.0
2019,2019-06-10,12:00,8,Estádio Urbano Caldeira,Dewson Fernando Freitas da Silva,5794.0,20120.0,Santos FC,Atlético-MG,Jorge Sampaoli,Rodrigo Santana,4.0,2.0,25150000.0,27500000.0,26.0,31.0,3.0,1.0,2.0,0.0,3.0,9.0,13.0,12.0,12.0,13.0,5.0,11.0,0.0,0.0,3.0,4.0,5.0,1.0
2019,2019-06-10,12:00,8,Estádio Jornalista Mário Filho,Wagner do Nascimento Magalhães,42726.0,82238.0,Fluminense,Flamengo,Fernando Diniz,Marcelo Salles,16.0,5.0,30150000.0,54500000.0,23.9,28.2,0.0,0.0,0.0,0.0,5.0,2.0,14.0,14.0,14.0,16.0,2.0,7.0,2.0,0.0,7.0,2.0,8.0,6.0
2019,2019-06-10,12:00,8,Estádio Rei Pelé,Jean Pierre Goncalves Lima,11602.0,20000.0,CSA,Botafogo,Marcelo Cabo,Eduardo Barroca,17.0,8.0,9100000.0,17800000.0,29.0,28.7,1.0,2.0,0.0,0.0,8.0,2.0,11.0,7.0,7.0,14.0,4.0,6.0,3.0,0.0,4.0,4.0,7.0,5.0
2019,2019-06-11,01:00,8,Estádio Serra Dourada,Igor Junior Benevenuto,7756.0,50049.0,Goiás EC,Chapecoense,Claudinei Oliveira,Ney Franco,12.0,13.0,9950000.0,11300000.0,26.5,28.9,3.0,1.0,1.0,1.0,6.0,6.0,14.0,15.0,15.0,14.0,1.0,4.0,0.0,0.0,7.0,2.0,6.0,3.0
2019,2019-06-13,12:15,9,Estádio Olímpico Nilton Santos,Marcelo Aparecido Ribeiro de Souza,17757.0,46931.0,Botafogo,Grêmio,Eduardo Barroca,Renato Gaúcho,4.0,13.0,17800000.0,21900000.0,28.7,25.9,0.0,1.0,0.0,0.0,4.0,7.0,9.0,9.0,13.0,10.0,5.0,6.0,1.0,4.0,2.0,3.0,1.0,0.0
2019,2019-06-13,02:00,9,Estádio Governador Plácido Castelo,Héber Lopes,17099.0,60326.0,Fortaleza,Cruzeiro,Rogério Ceni,Mano Menezes,17.0,14.0,7750000.0,26000000.0,27.0,30.5,2.0,1.0,2.0,1.0,6.0,5.0,10.0,15.0,16.0,11.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0
2019,2019-06-13,02:30,9,Estádio Beira-Rio,Paulo Roberto Alves Júnior,17153.0,56000.0,Internacional,EC Bahia,Odair Hellmann,Roger Machado,8.0,7.0,22500000.0,17550000.0,29.0,27.7,3.0,1.0,1.0,0.0,3.0,3.0,11.0,8.0,8.0,11.0,1.0,4.0,0.0,0.0,8.0,2.0,4.0,9.0
2019,2019-06-13,02:30,9,Estádio Nacional de Brasília Mané Garrincha,Douglas Marques Flores,37673.0,70000.0,CSA,Flamengo,Marcelo Cabo,Marcelo Salles,19.0,6.0,9100000.0,52500000.0,29.7,26.0,0.0,2.0,0.0,0.0,3.0,12.0,9.0,8.0,9.0,10.0,12.0,4.0,1.0,1.0,1.0,6.0,0.0,4.0
2019,2019-06-13,02:30,9,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,11831.0,20120.0,Santos FC,Corinthians,Jorge Sampaoli,Fábio Carille,2.0,5.0,23150000.0,20550000.0,26.2,30.0,1.0,0.0,0.0,0.0,2.0,3.0,16.0,13.0,14.0,18.0,0.0,3.0,2.0,1.0,5.0,0.0,6.0,1.0
2019,2019-06-14,12:15,9,Estádio São Januário,Flavio Rodrigues de Souza,19587.0,24584.0,Vasco da Gama,Ceará SC,Vanderlei Luxemburgo,Enderson Moreira,18.0,12.0,15700000.0,9500000.0,25.1,29.1,1.0,0.0,0.0,0.0,5.0,1.0,15.0,17.0,19.0,17.0,2.0,9.0,2.0,2.0,10.0,2.0,2.0,4.0
2019,2019-06-14,01:00,9,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,19761.0,23018.0,Atlético-MG,São Paulo,Rodrigo Santana,Cuca,3.0,9.0,29400000.0,28100000.0,29.9,27.2,1.0,1.0,1.0,0.0,12.0,5.0,13.0,15.0,15.0,13.0,3.0,7.0,0.0,0.0,8.0,4.0,6.0,3.0
2019,2019-06-14,01:00,9,Estádio Serra Dourada,Rodrigo Carvalhaes de Miranda,10468.0,50049.0,Goiás EC,Athletico-PR,Claudinei Oliveira,Tiago Nunes,10.0,11.0,10150000.0,15350000.0,27.1,28.0,2.0,1.0,2.0,0.0,3.0,7.0,12.0,10.0,11.0,13.0,6.0,2.0,1.0,1.0,7.0,6.0,6.0,5.0
2019,2019-06-14,01:00,9,Allianz Parque,Marcelo de Lima Henrique,31946.0,43600.0,Palmeiras,Avaí FC,Luiz Felipe Scolari,Geninho,1.0,20.0,46950000.0,4600000.0,30.0,26.2,2.0,0.0,1.0,0.0,9.0,1.0,12.0,16.0,17.0,13.0,6.0,8.0,1.0,1.0,6.0,1.0,3.0,2.0
2019,2019-06-14,01:00,9,Arena Condá,Ricardo Marques Ribeiro,6257.0,22600.0,Chapecoense,Fluminense,Ney Franco,Fernando Diniz,16.0,15.0,12300000.0,28850000.0,28.8,23.1,1.0,1.0,1.0,0.0,5.0,3.0,11.0,20.0,21.0,12.0,3.0,4.0,1.0,1.0,5.0,4.0,9.0,5.0
2019,2019-07-13,10:00,10,Arena do Grêmio,Rodolpho Toski Marques,11281.0,60540.0,Grêmio,Vasco da Gama,Renato Gaúcho,Vanderlei Luxemburgo,11.0,15.0,28550000.0,13000000.0,26.7,27.2,2.0,1.0,0.0,1.0,4.0,6.0,15.0,12.0,13.0,16.0,3.0,5.0,1.0,1.0,7.0,4.0,3.0,3.0
2019,2019-07-13,10:00,10,Estádio Governador Plácido Castelo,Thiago Duarte Peixoto,24864.0,60326.0,Fortaleza,Avaí FC,Rogério Ceni,Alberto Valentim,14.0,20.0,7450000.0,6050000.0,29.1,28.9,2.0,0.0,1.0,0.0,5.0,13.0,15.0,12.0,13.0,15.0,4.0,2.0,0.0,1.0,4.0,4.0,3.0,4.0
2019,2019-07-14,12:00,10,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,38267.0,67428.0,São Paulo,Palmeiras,Cuca,Luiz Felipe Scolari,10.0,1.0,41500000.0,46200000.0,27.6,29.3,1.0,1.0,1.0,0.0,8.0,5.0,18.0,19.0,23.0,18.0,6.0,8.0,0.0,4.0,9.0,4.0,3.0,3.0
2019,2019-07-14,12:00,10,Estádio Governador Roberto Santos,Jean Pierre Goncalves Lima,18853.0,31000.0,EC Bahia,Santos FC,Roger Machado,Jorge Sampaoli,9.0,2.0,16850000.0,27900000.0,26.5,27.6,0.0,1.0,0.0,0.0,5.0,7.0,13.0,10.0,11.0,14.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,8.0
2019,2019-07-14,04:00,10,Estádio Jornalista Mário Filho,Caio Max Augusto Vieira,65154.0,78838.0,Flamengo,Goiás EC,Jorge Jesus,Claudinei Oliveira,3.0,6.0,66250000.0,10150000.0,28.3,27.2,6.0,1.0,4.0,1.0,11.0,0.0,8.0,9.0,12.0,8.0,1.0,9.0,0.0,3.0,15.0,2.0,7.0,3.0
2019,2019-07-14,09:00,10,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,18012.0,57483.0,Cruzeiro,Botafogo,Mano Menezes,Eduardo Barroca,18.0,7.0,22000000.0,20550000.0,29.9,27.5,0.0,0.0,0.0,0.0,5.0,3.0,13.0,7.0,7.0,16.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,4.0
2019,2019-07-14,09:00,10,Neo Química Arena,Wagner Reway,34238.0,49205.0,Corinthians,CSA,Fábio Carille,Argel Fucks,8.0,19.0,44650000.0,9450000.0,29.6,31.1,1.0,0.0,0.0,0.0,16.0,1.0,4.0,17.0,17.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,10.0,1.0
2019,2019-07-14,09:00,10,Arena da Baixada,Braulio da Silva Machado,14063.0,42372.0,Athletico-PR,Internacional,Tiago Nunes,Odair Hellmann,12.0,4.0,18950000.0,16850000.0,28.6,26.4,1.0,0.0,0.0,0.0,6.0,2.0,16.0,15.0,18.0,17.0,4.0,6.0,1.0,3.0,7.0,4.0,7.0,5.0
2019,2019-07-15,12:00,10,Arena Condá,Marcelo Aparecido Ribeiro de Souza,2600.0,22600.0,Chapecoense,Atlético-MG,Ney Franco,Rodrigo Santana,17.0,5.0,13150000.0,13250000.0,29.0,27.6,1.0,2.0,1.0,0.0,5.0,10.0,14.0,13.0,14.0,15.0,8.0,2.0,1.0,1.0,3.0,6.0,6.0,7.0
2019,2019-07-16,01:00,10,Estádio Jornalista Mário Filho,Douglas Marques Flores,23484.0,82238.0,Fluminense,Ceará SC,Fernando Diniz,Enderson Moreira,16.0,13.0,38750000.0,7150000.0,25.0,28.7,1.0,1.0,1.0,1.0,14.0,5.0,11.0,14.0,16.0,12.0,5.0,6.0,1.0,2.0,7.0,6.0,5.0,2.0
2019,2019-07-20,04:00,11,Estádio São Januário,Bruno Arleu de Araújo,20904.0,24584.0,Vasco da Gama,Fluminense,Vanderlei Luxemburgo,Fernando Diniz,17.0,15.0,15850000.0,38500000.0,27.4,26.4,2.0,1.0,0.0,1.0,3.0,2.0,26.0,22.0,23.0,30.0,1.0,3.0,4.0,1.0,5.0,2.0,5.0,3.0
2019,2019-07-20,10:00,11,Arena Fonte Nova,Luiz Flávio de Oliveira,19040.0,55000.0,EC Bahia,Cruzeiro,Roger Machado,Mano Menezes,11.0,16.0,16550000.0,12000000.0,26.6,24.2,0.0,0.0,0.0,0.0,5.0,5.0,18.0,7.0,9.0,19.0,11.0,8.0,1.0,2.0,1.0,5.0,5.0,3.0
2019,2019-07-21,12:00,11,Estádio Beira-Rio,Anderson Daronco,38201.0,56000.0,Internacional,Grêmio,Odair Hellmann,Renato Gaúcho,6.0,10.0,22800000.0,26350000.0,27.2,29.3,1.0,1.0,1.0,0.0,1.0,2.0,10.0,14.0,14.0,10.0,1.0,4.0,0.0,0.0,4.0,2.0,2.0,4.0
2019,2019-07-21,12:00,11,Estádio Governador Plácido Castelo,Rodrigo D,32287.0,60326.0,Ceará SC,Palmeiras,Enderson Moreira,Luiz Felipe Scolari,14.0,1.0,8300000.0,49750000.0,28.5,28.6,2.0,0.0,1.0,0.0,3.0,9.0,26.0,13.0,14.0,26.0,6.0,3.0,0.0,1.0,5.0,6.0,1.0,9.0
2019,2019-07-21,12:00,11,Estádio Rei Pelé,Ricardo Marques Ribeiro,7845.0,20000.0,CSA,Athletico-PR,Argel Fucks,Tiago Nunes,19.0,12.0,8600000.0,10500000.0,30.2,24.1,0.0,4.0,0.0,1.0,3.0,6.0,14.0,28.0,30.0,14.0,5.0,2.0,0.0,0.0,2.0,10.0,9.0,3.0
2019,2019-07-21,04:00,11,Estádio Olímpico Nilton Santos,Héber Lopes,16248.0,46931.0,Botafogo,Santos FC,Eduardo Barroca,Jorge Sampaoli,7.0,2.0,21300000.0,26900000.0,28.6,27.1,0.0,1.0,0.0,0.0,9.0,2.0,12.0,13.0,14.0,13.0,5.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0
2019,2019-07-21,09:00,11,Estádio Raimundo Sampaio,Edina Alves Batista,16043.0,23018.0,Atlético-MG,Fortaleza,Rodrigo Santana,Rogério Ceni,4.0,13.0,20900000.0,7800000.0,26.4,29.0,2.0,2.0,2.0,0.0,3.0,2.0,13.0,10.0,10.0,13.0,3.0,4.0,0.0,0.0,6.0,5.0,11.0,5.0
2019,2019-07-21,09:00,11,Neo Química Arena,Leandro Pedro Vuaden,34737.0,49205.0,Corinthians,Flamengo,Fábio Carille,Jorge Jesus,5.0,3.0,47750000.0,63500000.0,28.9,26.9,1.0,1.0,0.0,0.0,4.0,5.0,19.0,17.0,18.0,20.0,1.0,2.0,1.0,1.0,3.0,2.0,8.0,2.0
2019,2019-07-22,12:00,11,Estádio Aderbal Ramos da Silva,Rodolpho Toski Marques,5447.0,17800.0,Avaí FC,Goiás EC,Alberto Valentim,Claudinei Oliveira,20.0,8.0,6200000.0,10350000.0,28.6,27.3,0.0,0.0,0.0,0.0,5.0,3.0,16.0,18.0,18.0,17.0,2.0,3.0,1.0,0.0,3.0,2.0,6.0,2.0
2019,2019-07-23,01:00,11,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,35558.0,67428.0,São Paulo,Chapecoense,Cuca,Ney Franco,9.0,18.0,37900000.0,11950000.0,26.4,29.0,4.0,0.0,0.0,0.0,5.0,3.0,27.0,18.0,21.0,27.0,2.0,1.0,0.0,3.0,5.0,2.0,4.0,3.0
2019,2019-09-29,04:00,22,Neo Química Arena,Ricardo Marques Ribeiro,37360.0,49205.0,Corinthians,Vasco da Gama,Fábio Carille,Vanderlei Luxemburgo,4.0,13.0,51650000.0,13050000.0,29.3,26.0,1.0,0.0,0.0,0.0,5.0,2.0,199.0,255.0,22.0,16.0,2.0,6.0,2.0,4.0,2.0,6.0,2.0,9.0
2019,2019-09-29,09:00,22,Estádio Beira-Rio,Braulio da Silva Machado,23114.0,56000.0,Internacional,Palmeiras,Odair Hellmann,Mano Menezes,5.0,2.0,25750000.0,56750000.0,27.6,29.4,1.0,1.0,1.0,0.0,3.0,3.0,255.0,255.0,14.0,27.0,4.0,5.0,0.0,1.0,4.0,5.0,8.0,4.0
2019,2019-09-29,09:00,22,Estádio Jornalista Mário Filho,Caio Max Augusto Vieira,17991.0,82238.0,Fluminense,Grêmio,Marcão,Renato Gaúcho,16.0,7.0,37550000.0,11900000.0,26.1,27.5,2.0,1.0,1.0,0.0,2.0,6.0,255.0,210.0,9.0,15.0,3.0,3.0,0.0,1.0,3.0,3.0,6.0,6.0
2019,2019-09-30,12:00,22,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,6131.0,23018.0,Atlético-MG,Ceará SC,Rodrigo Santana,Enderson Moreira,10.0,14.0,26650000.0,9250000.0,29.1,29.0,2.0,1.0,0.0,1.0,5.0,8.0,255.0,255.0,11.0,13.0,0.0,4.0,0.0,1.0,0.0,4.0,12.0,3.0
2019,2019-09-30,12:00,22,Arena da Baixada,Thiago Duarte Peixoto,13669.0,42372.0,Athletico-PR,Chapecoense,Tiago Nunes,Marquinhos Santos,9.0,20.0,18900000.0,10550000.0,26.3,30.2,1.0,1.0,0.0,1.0,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2019-10-01,01:00,22,Estádio Serra Dourada,Gilberto Rodrigues Castro Junior,20884.0,50049.0,Goiás EC,Cruzeiro,Ney Franco,Abel Braga,12.0,17.0,9300000.0,20500000.0,28.1,29.3,1.0,0.0,0.0,0.0,0.0,9.0,20.0,19.0,17.0,19.0,1.0,1.0,0.0,2.0,8.0,11.0,6.0,8.0
2019,2019-10-06,12:00,23,Arena Fonte Nova,Raphael Claus,38571.0,55000.0,EC Bahia,Athletico-PR,Roger Machado,Tiago Nunes,6.0,9.0,13200000.0,20400000.0,28.3,28.3,1.0,2.0,0.0,0.0,4.0,4.0,9.0,14.0,13.0,9.0,3.0,3.0,1.0,1.0,13.0,13.0,8.0,6.0
2019,2019-10-06,02:00,23,Estádio Governador Magalhães Pinto,Wagner do Nascimento Magalhães,22561.0,57483.0,Cruzeiro,Internacional,Abel Braga,Odair Hellmann,17.0,5.0,16350000.0,27500000.0,28.5,27.7,1.0,1.0,0.0,1.0,3.0,3.0,18.0,14.0,13.0,18.0,1.0,4.0,0.0,1.0,15.0,12.0,7.0,8.0
2019,2019-10-06,09:00,23,Estádio Governador Plácido Castelo,Jose Mendonça,18054.0,60326.0,Ceará SC,Goiás EC,Adilson Batista,Ney Franco,15.0,11.0,9350000.0,9700000.0,29.3,27.5,0.0,1.0,0.0,1.0,15.0,9.0,7.0,12.0,11.0,7.0,2.0,5.0,2.0,1.0,23.0,9.0,9.0,4.0
2019,2019-10-10,01:30,24,Estádio Governador Plácido Castelo,Rodrigo Carvalhaes de Miranda,25425.0,60326.0,Fortaleza,Chapecoense,Rogério Ceni,Marquinhos Santos,14.0,20.0,9800000.0,12250000.0,30.0,30.3,2.0,0.0,0.0,0.0,2.0,6.0,18.0,17.0,16.0,18.0,5.0,3.0,4.0,1.0,11.0,15.0,3.0,6.0
